index,name,score,dtm,text,app_name,text_length
25373,Leo C,1 顆星,2023年7月23日,每次開都當掉，完全不能用啊，要擺超久才能動，輸入身份證都卡住，怎麼設計的....請把研發人員換掉吧,Richart,49
3165,嚴月,5 顆星,2022年4月28日,謝謝國泰世華APP，讓我可以隨時了解國泰帳戶資料，以及核對每月蝦皮卡的花費紀錄，讓我使用上得到最大的幫助，也減少我長跑銀行的時間，非常棒的APP，希望能越來越好並持續維持下去這樣的服務品質。,國泰世華網路銀行CUBE,95
14314,Chun-Kai Mao,1 顆星,2023年2月7日,被手機內建的防毒軟體判定有木馬病毒，無法安裝。,元大銀行 Yuanta Commercial Bank,23
19467,tung ju chen,1 顆星,2023年11月30日,難用，速度又慢，備註的字限制不說，還只有兩個字，跟他們家的ATM一樣難用，效率差。 實體存摺僅能顯示兩個字，不懂資訊部門在幹嘛？,玉山行動銀行,64
11527,涂靜宜,2 顆星,2023年4月22日,更新之後，還沒登入過就說我登入錯誤3次，整個帳號被鎖起來，網路客服等超級久，還是無法解決問題,富邦行動銀行,46
10417,yu li,3 顆星,2023年7月15日,"07/15早上欲使用app,卻顯示要我更新，但回到play 商店卻沒有更新選項",富邦行動銀行,39
6856,天佑阿達,1 顆星,2022年7月21日,爛，使用過最爛的app，要開通網路銀行卻遲遲收不到簡訊傳的密碼開通（使用十幾次沒傳簡訊過來，每次要等簡訊5分鐘，這都浪費好幾小時時間），到底是工作人員在睡覺，還是系統在睡覺，建議可以關掉app及叫工作人員離職，看網路上負評比正評多，說會改善出現問題點都大同小異，所以說穿了就是沒改，相信此文應該會被刪除，因為有影響貴公司之形象~,中國信託行動銀行 Home Bank,164
30717,陳介山,3 顆星,2023年11月14日,介面很古老，不太符合這個時代的審美以及操作體驗，希望可以改版提升，加油！,臺灣銀行-網路銀行隨身版,36
20973,黃,1 顆星,2022年4月12日,更新後明明輸入正確的帳號密碼為什麼一直出現說我的帳密資訊錯誤！而且已經按照先前留言裡面的操作卸載後重新安裝，這樣真的造成很大的不便，請馬上改善並告知如何解決！,玉山行動銀行,79
4279,陳盟仁,1 顆星,2024年4月4日,更新後點選任何選項會長時間轉圈過後出現連線問題，一直等待轉圈手機還會開始發燙,中國信託行動銀行 Home Bank,38
25575,RJ Hsiao,1 顆星,2023年2月18日,我只是切出去操作記帳App記個帳再切回來，中間才沒5秒鐘就要求我重新登入，到底是在幹嘛！可以不要弄得如此惱人好嗎？先猜高達八成又是說「為了資訊安全」…花點時間思考怎麼樣取得平衡好嗎？看起來根本沒人再思考吧！,Richart,103
13970,陳樹泉,1 顆星,2021年8月30日,"每当更新时,,在海外 Vpn状态下的更新是提心吊胆的,怕进入假的App.,怕被骗,如不在Vpn 状态下是进不去的,故建议少更新版本！",兆豐銀行,66
17917,緹妮斯,3 顆星,2024年3月5日,建議訊息通知，增設可以全選擇已讀與刪除功能,華南銀行+,21
8240,陳翊甄,1 顆星,2022年3月13日,昨天突然又版本更新，版本越改越爛😡，介面超級難找到需要的功能，app開發設計人員自己本身是都沒在使用嗎？這麼無腦的設計很難理解到底是在想什麼.... 越搞越複雜😡😡😡😡😡😡,中國信託行動銀行 Home Bank,86
23900,lulu cai,1 顆星,2022年4月11日,更新後速度嚴重緩慢，且無法匯款 Sony xz2,台新銀行行動銀行,24
23867,feketeriģo (RYU),1 顆星,2022年4月12日,垃圾體驗 改版前都正常 改版後登入常登不進去 搞毛啊 想轉錢不能轉出去 垃圾無誤 明天就去改股票帳戶到國泰 乾 阿為啥richart都正常 兩邊維護人員不一樣？ 公司app都不會寫是不是,台新銀行行動銀行,93
18059,Yi Yun Gao,1 顆星,2024年1月15日,一星給貴銀行的客服，服務非常的好。但是APP的客服操作實在太反智了，講三句螢幕就黑畫面斷訊需要手動喚醒、我想提前保持螢幕畫面長亮，結果一觸碰畫面竟然就切斷通訊，結果客服只好要我的電話打給我……這個反智設計可不可以改進？,華南銀行+,109
27314,tulungchi lungchi,1 顆星,2023年9月20日,真的很爛，09/20下載新程式，結果當在首頁，無法操控，只能推出,新光銀行,32
7977,超愛跳高的小豬,1 顆星,2022年3月17日,越用越生氣！！！ 要求更新，不給用app。還推說是Google Play是舊版的造成，明明就是最新版本了，結果是中信app更新又一直等待中，一整天都搞不定來可以轉帳。😡😡😡,中國信託行動銀行 Home Bank,86
26514,yu min lin,3 顆星,2021年11月29日,要使用時叫我要更新， 但更新就一直停留在等待中 ，軟體完全打不開 2小時過去了 都還在等待,Richart,45
27367,Mason Chen,1 顆星,2023年9月11日,舊版app用的好好的，更新後爛透了，信用卡一定還要額外下載APP，要看信用卡帳單要額外開APP，連簡易查看功能都沒有，大家都盡量把功能弄在同一個APP，就新光反其道而行，沒看過這麼爛的設計，以後外幣、貸款、投資要不要全部拆分不同APP。舊版升級上來也沒有做升級兼容，強制重新登入綁定，當大家時間太多？怎麼有人會推出這樣的功能和設計，真的爛透了,新光銀行,171
27248,Hanali Lin,1 顆星,2023年10月3日,常用帳户命名幾乎每個銀行app都有的功能，怎麼新光的沒有?誰會記那麼多帳戶是誰的。。。,新光銀行,43
22043,楊晌,1 顆星,2022年9月12日,非常難用 第一次開啟就閃退 後續轉帳按鍵步驟也很難操作,合作金庫銀行,27
25776,龍柏老樹,1 顆星,2022年10月2日,超級難用，問題一堆，app也一堆每一種都有自己的問題,Richart,26
21902,亞力亞,1 顆星,2023年5月10日,唉下面都是同樣問題，到底更新完就被鎖住了連一星都不想給,合作金庫銀行,27
31287,林昱妏,1 顆星,2022年2月25日,轉出帳號選單一直拉不出來，不讓我轉帳是怎樣,臺灣銀行-網路銀行隨身版,21
31295,陳霈祺,1 顆星,2022年1月28日,至從這次更新後還影響到我的台灣pie 連開都無法開,臺灣銀行-網路銀行隨身版,25
28424,Andrei Hung,1 顆星,2022年5月17日,更新身份證會閃退重登 無限輪迴 客服也聽不懂 加油好嗎！,LINE Bank,28
30991,Doris Wang,1 顆星,2022年8月7日,沒見過比這個更爛的網銀了！強迫更新後，原有的帳密都無法使用，一開始以為輸入錯誤，結果就被鎖了！還去用了網頁版的要解鎖也是行不通，要不是為了還有學貸，我早就移除這個app了！😒😒,臺灣銀行-網路銀行隨身版,88
23322,winnie,3 顆星,2023年8月11日,好煩喔！！！真的忍不住來評論了 時不時的就無法登錄😡 第一次網路留三顆星... 看評論好多都是一樣的問題 啊過陣子又一樣的問題== 到底有沒有在認真經營呢？ 雖然可能不差我一個客人 但之後可能會考慮退掉台新,台新銀行行動銀行,103
24160,卓佳穎,2 顆星,2022年1月23日,不懂為何要強迫更新，覺得很不方便，第一次遇到每次更新就強制客戶也要更新的App,台新銀行行動銀行,39
5875,Ning,1 顆星,2023年2月11日,數位戶開卡時，忘記密碼難以解決，操作說明和實際介面不同步，找不到功能，貴公司測試人員沒實際走過新的流程？,中國信託行動銀行 Home Bank,52
21836,Amanda,1 顆星,2023年9月25日,客服電話只要按*鍵就不會有人接，一旦輸入ID號碼立刻就接通. 此等👎做法強烈質疑個資隱憂！,合作金庫銀行,45
13098,Angel Wu,5 顆星,2021年12月3日,自己使用過後是非常方便又快速，不用特別到臨櫃辦理，這種體驗真的很滿意😃😃😃,富邦行動銀行,37
16314,李妍亞,5 顆星,2024年2月5日,長期往來的銀行，這方面都很令人安心值得信任的金融服務體系,永豐行動銀行,28
20921,Clark Chen,5 顆星,2022年4月24日,能不能增加預約轉帳功能？用其他銀行app有這功能覺得蠻方便的,玉山行動銀行,30
28173,姵情PeiQing,1 顆星,2023年1月19日,啥時才能讓我用App登入阿 明明所有都打對 一直錯誤的使用者號碼跟密碼 到底讓不讓人用,LINE Bank,43
20014,黃泰源,3 顆星,2023年6月29日,"請問推播功能有開啓,可是仍無收到交易通知,如果移除重新下載安裝,先前的交易明細和轉帳資料是否也會一併消失？讓我遲疑不敢動作",玉山行動銀行,61
20293,Chih-Wei Huang,1 顆星,2023年4月17日,光綁定裝置就搞我半小時，不知為何一直失敗，爛！好不容易登入了，又無法順利設定指紋辨識，整個操作一團糟！學學別人家網路銀行app怎麼設計UI的好嗎？曹！浪費我的時間！,玉山行動銀行,82
3608,Thousand 杜 (小巫妖),1 顆星,2022年3月9日,人臉辨識一直跳系統錯誤，以前還正常能使用，今天一直錯誤無法轉帳,國泰世華網路銀行CUBE,31
10652,weihao Chen,4 顆星,2023年7月15日,選區輸入轉帳時很容易出現錯誤，各銀行代號選單要下拉時，程式會延遲很久 20230501 登入時一直提示程式憑證有更新，進入google play 卻沒法更新，麻煩程式人員處理軟體問題 20230715,富邦行動銀行,100
8488,Scott Lu,3 顆星,2022年3月12日,一直叫我更新，但已是最新版本，變成app無法使用,中國信託行動銀行 Home Bank,24
10588,陳麗玉,1 顆星,2023年7月15日,按更新 上面只有解除安裝和開啟 請問怎麼更新？,富邦行動銀行,23
113,n0009,1 顆星,2024年3月3日,就想要看個信用卡帳單明細，浪費了5分鐘，還是找不到，爛死了…UI怎麼設計的,國泰世華網路銀行CUBE,37
14153,Fiona,3 顆星,2024年1月28日,很不好用的網銀，常常連打開都打不開🙄 20240128 更新：近期都可以順利打開（加一星），只是比起其它銀行的，速度慢很多。,元大銀行 Yuanta Commercial Bank,62
15251,陳心怡,1 顆星,2023年10月7日,爛透了，一直無法更新，一直轉圈圈，金融系app要求穩定度高，要不是現在有台灣pay支付優惠活動，我馬上刪除app,第一銀行 第e行動,56
15160,吳姵璇,1 顆星,2021年10月5日,進不去，要更新就一直繞圈圈，到底是給不給用啊,元大銀行 Yuanta Commercial Bank,22
13559,Reptile Kaoyaula,1 顆星,2022年8月5日,又變超爛的 每次更新過後就問題一堆 更新不是應該解決問題嗎 怎麼是增加問題 趕快換掉寫程式的人吧,兆豐銀行,48
29466,謝明軒,5 顆星,2023年2月7日,新戶開戶歡迎使用邀請碼 7JLMQ ，以及時享有最新開戶優惠喔！,將來銀行 NEXT BANK,32
1579,Mei Shing Ou,1 顆星,2023年1月31日,跟你講的不一樣我完全找不到開通轉帳方法阿重點客服怎麼打都忙線中,國泰世華網路銀行CUBE,31
31213,Alex Chen,3 顆星,2022年5月20日,未更新v2.67，欲繳中信信用卡卡費，送出要求認證簡訊後，頁面已結束，無法輸入隨後收到的簡訊！ 更新至v2.67後，也是一樣！,臺灣銀行-網路銀行隨身版,63
7364,ch huang,1 顆星,2022年4月27日,重新下載還是無法正常使用，改版改到不能使用是KPI ？！,中國信託行動銀行 Home Bank,28
26637,簡佑竹,3 顆星,2021年10月31日,最近使用有問題，約定轉帳和非約定轉帳都無法轉帳，之前任意帳號都可以轉，現在變成要先【解除APP安裝】後，再【重新安裝APP】，才可以轉帳，實在很麻煩，不知道是什麼原因了？,Richart,85
4789,小冬冬,1 顆星,2023年11月19日,系統維修竟然把我的商品優惠券通通吃掉了，包含我剛剛抽的一張麥當勞優惠券。,中國信託行動銀行 Home Bank,36
19962,Angela,1 顆星,2023年7月13日,最近要登入都會跳出來，重新下載就又好了，網路連線問題嗎但也太多次😐,玉山行動銀行,33
2888,阿憲,1 顆星,2022年6月28日,預約開戶到一半就超時強制回開始畫面。 每頁我操作時間頂多也兩三分鐘，感覺倒數也沒在換頁時重置，然後想重新走流程就無法進到預約開戶畫面了,國泰世華網路銀行CUBE,67
29662,林曌,5 顆星,2022年9月28日,好用！界面很棒！如果需要邀請碼，可以用我的8QDVT 這樣我們都有兩個200N點,將來銀行 NEXT BANK,40
143,Luke,1 顆星,2024年2月26日,cube卡轉換權益的畫面都不見了，只有一個強迫開戶權益升級的畫面，也太奧步了吧，這麼想讓人剪卡嗎？,國泰世華網路銀行CUBE,49
27717,琪琪,1 顆星,2022年7月3日,一直無法登入，一點就黑屏，根本無法查看帳單資訊,新光銀行,23
13498,1X 0,1 顆星,2022年12月10日,app一直顯示網路異常，可是開其他銀行app都沒這個問題，重新安裝也一樣,兆豐銀行,36
10186,郭宗富,1 顆星,2023年7月15日,點進app叫我更新，我點更新又跳去網路商店的更新頁面，點網路商店更新也沒辦法更新，要退出也退不出，等於app無法使用,富邦行動銀行,58
16906,王楓寓,1 顆星,2023年4月14日,程式打不開 手機pixel 6 android版本14,永豐行動銀行,27
18487,蔡博彥,1 顆星,2023年4月24日,因保費補教問題而由衛福部轉接過去的吳小姐態度極差,華南銀行+,24
4457,簡秋蓉,5 顆星,2024年2月18日,一直轉圈圈沒有辦法更新，是什麼原因，可以幫忙查對嗎?,中國信託行動銀行 Home Bank,26
23379,Sam Liao,1 顆星,2023年5月24日,繳電費時，唯一掃不出來的就是台新 還不能用手動輸入的,台新銀行行動銀行,26
8759,Login β,5 顆星,2022年2月10日,使用簡便明了，為了保護帳戶，而在每次關閉程式後，必需要重新登入的設計也很棒,中國信託行動銀行 Home Bank,37
