index,pred,text
273,1 顆星,為什麼總是被閃退無法登入！這樣實在很困擾耶！
15750,1 顆星,真的是爛爆了過點說要維修維修到現在轉帳又有問題客服電話超過半小時還在忙線到底是有沒有心要維護品質？不要維持品質乾脆收一收了！跟別家銀行的比起來你們的真的問題特別多客服電話也是等最久的！
6397,3 顆星,以前的顯示的資產金額會扣除卡費。以前比較好至少知道一眼就知道實際的金額是多少。希望可以改回來。 --..更新 後來有改善了改回五星方便多了!
21153,1 顆星,點開白畫面直接卡死閃退
31118,1 顆星,一直轉 更新真難
14104,1 顆星,打不開
15278,5 顆星,順利無礙
14579,1 顆星,"根本無法使用,最難用的銀行app"
19245,5 顆星,瀏覽誒誒誒誒此次市場ㄗ喔哇此預約思四十四小心、
19331,5 顆星,很好用
18826,1 顆星,裝置綁定的客服一直忙線中室內電話和網路電話都一樣等了分鐘根本都沒人接等到app都自動登出了真的是…
20185,5 顆星,使用網路銀行十分方便減少了去銀行排隊的時間十分便利
13465,3 顆星,轉帳後畫面左下角的訊息通知收款人按鈕背景顏色建議不要灰色。通常灰色是代表此功能無法使用已經遇到許多人誤會而沒使用反而先截圖再用塗鴉將［扣款帳號餘額］塗遮蔽。
7096,5 顆星,非常方便好用頁面操作超讚的
2413,5 顆星,方便快速簡單。
28107,5 顆星,hundred points
29952,1 顆星,.券按不下去按了閃退用三星a跟sony xz試都一樣。 更新後可以了要先開口袋帳戶
29116,5 顆星,介面質感不錯～
5180,5 顆星,很方便
9963,1 顆星,不夠直覺需要摸索
14206,1 顆星,自從上次元大網銀更新過後手機防毒軟體總是認為網銀是惡意程式每一次清理手機都會自動將軟體刪除.. 我一樣是從play商店下載的
29354,5 顆星,ㄋ ㄐ ㄐ ㄋ ㄋ ㄋ ㄑ ㄑ ㄎ ㄎ ㄋ ㄋ ㄍ ㄊ ㄍ ㄊ ㄐ ㄐˋ ㄊㄉ
28538,1 顆星,同樣的帳號密碼在line上可以登入line bank用line bank app卻無法登入app說我的帳號密碼錯誤請問這是甚麼原因。 密碼太複雜記不住密碼欄卻不能使用貼上的方式。看不到已輸入的密碼不能確認密碼是否輸入正確。第二次點擊密碼輸入欄之前輸入的密碼就被消除了需要再次重新輸入。
28965,1 顆星,註冊後還是一直無法登入打電話給客服一等就是分鐘還無人接聽真的很無言
21513,5 顆星,好方便
3457,5 顆星,可以和國泰人壽一樣在app增加網路電話嗎
17593,1 顆星,打開app一直顯示要更新但是已經更新到最新了移除重裝 依然一直顯示要更新根本無法登入！！ 可以盡快處理解決嗎！
26752,1 顆星,一直無法登入
8760,5 顆星,讚讚
18213,5 顆星,操作簡單方便
16974,5 顆星,its smooth to use and very friendly
24805,1 顆星,"我能順利登入richart life與台新app,但完全無法登入richart為了下載網路存摺封面才下載這個app難道沒辦法提供其他方式吸引在網路存摺封面嗎？ 只提供這個管道很不方便"
8216,5 顆星,讚讚的
6405,5 顆星,很爽
18629,1 顆星,新版本變得更麻煩。不好用。
8951,1 顆星,換了手機為什麼沒有辦法下載一直轉圈圈真的很煩
3151,5 顆星,方便.安全性佳
10727,1 顆星,爛到有剩
21972,1 顆星,為什麼不能螢幕截圖了。十分不方便
2648,5 顆星,很方便
27764,1 顆星,不好用一直延遲查詢帳單標示又不夠清楚明白也沒有顯示是否已經繳款成功
29687,5 顆星,現在申辦將來銀行使用優惠碼 xkyy 即可獲得 將來 n 點(等同現金元)還有免費誇轉次和自選銀行帳號簽帳金融卡+的高n點回饋唷趕快使用我的優惠碼xkyy吧！
11161,1 顆星,一直轉
27399,1 顆星,我使用新光銀行年 是忠誠客戶 上一版app好好的 這一版app變得超難用
6776,5 顆星,超方便
4022,3 顆星,金額交易無二次密碼輸入確認.
15102,1 顆星,一直當機 無法進入app裡面 何時才要處理?
30315,5 顆星,很好用
31255,1 顆星,好慢喔！
9583,5 顆星,好用
15213,1 顆星,你那不夠格辦張怕不懂胖嘟嘟平板這個方--
8431,1 顆星,app開不起來 一直說要更新 按更新就跳出開啟根本也更新不了從新安裝了也是一樣
23466,1 顆星,轉帳無法輸入密碼或指紋辨識
703,5 顆星,讚
21539,1 顆星,更新後 oppo r 安卓手機無法登入 請更新
13078,5 顆星,好用
5498,1 顆星,垃圾app 更新後進不去卡在安全元件加載中
8159,1 顆星,更新兩個小時都還在轉unamused face
4,1 顆星,晚上線上客服不好自己兩分鐘就能解決的問題還要花十分鐘跟八＋九客服鬼打牆客服只會要我跟早上九點到五點的客服解決我還沒生氣客服接到電話的五分鐘後還講到嘆氣沒本事脾氣大像窮到要餓死的只會順著基因情緒本能一樣每天靠情緒交配的未開化在養幾個未開化動物國泰就倒了
16357,1 顆星,我手機被入侵
2556,5 顆星,ok
4586,5 顆星,"方便,安全快速"
18751,1 顆星,原本的軟體就不錯用還把客人強制換新軟體這個app真的非常的難用轉帳很不好選擇爛透了。
18813,5 顆星,介面更改的是不錯值得讚許但現在穩定度太差常常登不進去然後操作也很卡體驗感不佳
21748,1 顆星,一般更新都很快 為什麼到合庫要人更新時一直更新不了
30479,5 顆星,backhand index pointing right輸入好友序號領heavy dollar sign回饋金！ backhand index pointing right推薦序號： rpsdw 樂天-限時活動邀請好友透過推薦序號開戶雙方都能獲得元開戶獎勵金唷！
12378,5 顆星,多謝
1218,1 顆星,客服人員態度極差
24882,1 顆星,通知設定全開了結果只有登入的時候會寄mail通知這樣我不就要每天登入看一下確認沒問題啊？
22458,1 顆星,不好意思就一個字：爛。因為查詢不能查全部只能看一個月資料那等於還是要去刷本才可以知道。怎麼做app的！我用幾家的app就合庫最爛參考華南或台新吧~開一次氣一次。要方便變氣死。
17185,1 顆星,無法完整下載導致無法安裝很奇怪之前安裝沒問題。現在要重新安裝卻裝不起來對了我使用的是vivo手機x pro
15840,5 顆星,方便實用
21482,5 顆星,good
25098,1 顆星,設定按鈕列 怎不見了 要開啟圖形指紋登入找不到
30533,5 顆星,好 好
22292,1 顆星,數位帳號領卡又要跑臨櫃申請otp不會主動詢問
26526,5 顆星,操作簡單方便記帳
27284,1 顆星,沒事更新之後所有的登入帳密全不能用了
24434,1 顆星,為什麼要把頁面改的亂七八糟更新之後變的好難使用......
10770,1 顆星,一點進去要求更新但是卻沒有新的需要更新沒辦法進入登入使用
949,5 顆星,投資外幣交易的好幫手~~
18894,1 顆星,"要不是一定要要選我真的連一顆星都不想給軟體容易當掉就算了客服打了三天每次都等幾分鐘以上完全沒人接要辦個業務都沒辦法辦沒遇過這麼爛的app跟客服, 不如收一收。"
19748,5 顆星,順暢簡單易操作
9429,5 顆星,好
22542,5 顆星,方便管理
26133,5 顆星,手機重開重覆次更新終於能開啟了
2820,5 顆星,還不錯算順手
6245,5 顆星,不錯
344,1 顆星,原有轉帳免手續費都沒了真是令人驚訝直接刪除app了！之前是證券app太爛早已不再使用現在銀行app也不用了
24467,1 顆星,越改越難用 畫面簡單點不好嗎？
11538,1 顆星,初始辦卡是針對好市多. 但承辦未提及自動轉帳繳款一事. 後來才主動申辦繳款. 第一次 可能未能扣繳到. 很不方便. 加上又無繳款單據.
20235,5 顆星,好
14228,1 顆星,到底閃退爽沒？
20866,1 顆星,更新後無法綁定裝置重新安裝app也無法綁定 仍無法綁定裝置錯誤碼
30856,1 顆星,爛死了付個款要輸驗證碼和密碼搞那麼麻煩怪不得都沒有人在使用收款方也沒有通知怎麼知道有沒有收到錢
5710,5 顆星,讚
28939,1 顆星,花旗信用卡轉換無法註冊
25327,1 顆星,新版還沒很習慣但也還行但有個問題請再考慮調整一下指紋辨識失敗有二、三次嘗試機會目前只能把app關閉重開才能再做嘗試不然只能輸入密碼這模式不是很人性。
27104,5 顆星,超級棒
26767,1 顆星,"真是難用,查個信用卡帳單,還要換app是腦袋有洞嗎？"
156,1 顆星,（六）又開始閃退了...解除安裝又重新安裝也一樣。手機型號vivo x
3954,1 顆星,抽獎活動也沒有說什麼時候公布抽獎名單 都沒消沒息
26393,1 顆星,更新啥？無障礙還是一直跳出沒有改善啊一直要回覆評分到底要留幾次啊？
24499,1 顆星,改版更新後速度變很慢、很卡無法查明細、很多動作都一直顯示系統無回應。隔天再用似乎就好了。更新調回評價。
8363,1 顆星,這什麼鳥app 急著要用 結果一直要求更新 更新後又還是一樣 解除重新安裝還是一樣 怎麼過了這麼多年 還是一樣沒進步阿 -----------------------------------  怎麼還是一樣爛 到-要領錢 結果app一直鬼打牆要更新 過了這麼久 中信還是沒進步 中信總不讓人失望 唉
5202,1 顆星,號更新後完全不能使用直接黑屏? 連股票也是? 有解決方法嗎？
19551,1 顆星,以前玉山app很好用 最近不知何時改的 改成非约定客户不能轉帳？無言
1020,5 顆星,good
12185,3 顆星,建議增加聯絡資訊線上修改謝謝
3506,1 顆星,"刷卡沒有及時簡訊通知,下載這app使用也是沒,不知道這app有什麼做用,使用簡訊或app是要防止盗刷。沒有及時通知。這app根本是沒有意義。別家都有及時簡訊就算你刷一塊錢。剪卡剪卡。"
173,1 顆星,持續閃退無法使用
1801,5 顆星,方便
7215,5 顆星,好用
6078,1 顆星,無法臉辨.. 請改善
23288,1 顆星,只有爛可以形容連客服也無法解決一堆問題
2807,5 顆星,非常方便好用
23834,1 顆星,超級難用
22082,1 顆星,維修太久了 我連街口都不能用。。。。。。。
7372,1 顆星,越改越難用前版還夠直覺現在只想叫人買產品要繳個貸款還改版不給繳既然這麼不甘不脆要不要連app都不用改版直接下架連app設計師也一起下架砍掉重練好了
5268,5 顆星,簡單
2224,1 顆星,一直轉進不去....
12857,5 顆星,不錯丫
10969,1 顆星,靠腰！沒放更新檔是叫我怎麼更新啊！
7501,5 顆星,好用
23147,1 顆星,因個人因素需在同一隻手機管理兩個帳戶與凱基行動銀行可應用雙開新的凱基銀行無法應用雙開請改善
21341,1 顆星,怎麼有這麼爛的軟體就忘記帳密依指示畫面輸入一直無限輪迴。
31375,1 顆星,爛!
8008,1 顆星,千萬不要強制更新遇到下載有問題根本無法處理帳務
7160,5 顆星,很方便
15505,1 顆星,app 閃退快一星期更新後依舊閃退刪除重新下載卻無法下載轉半天（使用google pixel) 使用網頁轉帳還是需要使用的到app內建到底什麼時後才會修理好系統家人的蘋果手機卻沒有這個問題是需要為了第一銀行更換蘋果手機嗎？
11660,1 顆星,沒有顯示免費跨提及免費轉次數還有帳戶存款利率
21892,1 顆星,掃描支付就跟眼瞎了一樣qrcode都填滿掃描框了對焦也對好了就是一直不掃描 另外拍照用讀取圖片也是一直掃描失敗試好幾次才成功 上班累了想買個咖啡被這垃圾掃描辨識率搞的很火大 用其他的掃描軟體就沒這問題怎麼合庫的這個就這麼眼瞎 出示條碼也是 跳了二維條碼跟qrcode結果超商只能掃上面的二維條碼 更別說手機開了夜晚模式介面變黑色結果條碼背景沒反白直接跟介面融為一體完全掃不了害我浪費五分鐘佔用了一個收銀位就只是為了把介面調回一般模式好買個早餐
29584,5 顆星,請問身分證拍好卡在那個畫面 要怎麼繼續！
11179,1 顆星,按 更新後 確無法自動更新跳回開啟的主畫面按開啟又跳到更新 然後就一直輪迴了！！
19088,5 顆星,順暢有效率！
29811,1 顆星,真爛
24823,1 顆星,完全登不進去說人數太多網路不穩定網路也沒問題試了很多次還是進不去
4492,1 顆星,爛
2694,1 顆星,不满意非常不满意
3485,5 顆星,方便快速
1253,5 顆星,方便
1842,5 顆星, u
26469,1 顆星,為什麼定期定額基金沒辦法很明顯的找到「停扣」的選項？鼓勵人買不給人停止嗎？這也太黑
20602,5 顆星,謝謝玉山銀行工程師修好了smiling face
3811,5 顆星,方便
14346,1 顆星,不能截圖
27844,1 顆星,無法更新是倒閉了嗎～
9428,1 顆星,都年了登入成功後一直卡在loading...的畫面依然沒解決換到電腦登入因為手機已登入過就要再等幾分鐘後才能再次重新登入繳個卡費真困難...
6813,5 顆星,讚
21818,1 顆星,快速登入取消後會直接取消設定要重新設定快速登入才能使用
26305,1 顆星,更換裝置超級麻煩換手機前以為是自己裝置太爛換手機後發現根本是app的問題應用程式沒有優化的感覺怎麼跑都很慢...
15684,1 顆星,需常更新、更新速度又慢 無言的爛！
20723,1 顆星,為什麼現在開啟app會時常出現連線錯誤的訊息是哪裡出了問題？還沒更新前都不會請查一下好嗎
23523,1 顆星,功能很多很雜亂卻連基本登錄後的轉帳都有困難指紋快速登錄會導致轉帳密碼無法輸入同時指紋功能也很難跳出來等很久都沒反應一個字-懶。
